"","month","station","ktx_alight","sm_alight","mg_alight","nr_alight","ktx_sc_alight","ktx_hn_alight","itx_sm_alight","itx_youth_alight","total"
"919",201902,"동두천중앙",0,0,0,0,0,0,0,0,0
"920",201902,"동두천",0,6,286,0,0,0,0,0,292
"921",201902,"소요산",0,8,0,0,0,0,0,0,8
"922",201902,"초성리",0,0,0,0,0,0,0,0,0
"923",201902,"한탄강",0,0,0,0,0,0,0,0,0
"924",201902,"전곡",0,0,0,0,0,0,0,0,0
"925",201902,"연천",0,22,0,0,0,0,0,0,22
"926",201902,"신망리",0,0,0,0,0,0,0,0,0
"927",201902,"대광리",0,0,0,0,0,0,0,0,0
"928",201902,"신탄리",0,135,0,0,0,0,0,0,135
"929",201902,"퇴계원",0,0,0,0,0,0,0,749,749
"930",201902,"평내호평",0,0,0,0,0,0,0,29920,29920
"931",201902,"마석",0,0,0,0,0,0,0,1548,1548
"932",201902,"가평",0,0,0,0,0,0,0,31992,31992
"933",201902,"광명",280396,0,0,0,83710,2658,0,0,366764
"934",201903,"안양",0,0,11087,2728,0,0,0,0,13815
"935",201903,"수원",55323,21654,324038,19417,0,0,91884,0,512316
"936",201903,"오산",0,0,4776,2905,0,0,0,0,7681
"937",201903,"서정리",0,0,1112,1349,0,0,0,0,2461
"938",201903,"평택",0,3884,161142,10779,0,0,24369,0,200174
"939",201903,"덕소",0,0,2014,0,0,0,0,0,2014
"940",201903,"양평",0,0,26956,0,0,8815,1065,0,36836
"941",201903,"용문",0,0,8586,0,0,0,491,0,9077
"942",201903,"지평",0,0,967,0,0,0,0,0,967
"943",201903,"석불",0,0,42,0,0,0,0,0,42
"944",201903,"일신",0,0,339,0,0,0,0,0,339
"945",201903,"매곡",0,0,328,0,0,0,0,0,328
"946",201903,"양동",0,0,5699,0,0,0,0,0,5699
"947",201903,"삼산",0,0,97,0,0,0,0,0,97
"948",201903,"행신",33317,0,0,0,22530,1967,0,0,57814
"949",201903,"문산",0,104,0,0,0,0,0,0,104
"950",201903,"운천",0,0,0,0,0,0,0,0,0
"951",201903,"임진강",0,96,504,0,0,0,0,0,600
"952",201903,"도라산",0,1474,0,0,0,0,0,0,1474
"953",201903,"의정부",0,327,0,0,0,0,0,0,327
"954",201903,"덕정",0,0,0,0,0,0,0,0,0
"955",201903,"동두천중앙",0,0,0,0,0,0,0,0,0
"956",201903,"동두천",0,38,222,0,0,0,0,0,260
"957",201903,"소요산",0,17,0,0,0,0,0,0,17
"958",201903,"초성리",0,0,0,0,0,0,0,0,0
"959",201903,"한탄강",0,0,0,0,0,0,0,0,0
"960",201903,"전곡",0,0,0,0,0,0,0,0,0
"961",201903,"연천",0,33,0,0,0,0,0,0,33
"962",201903,"신망리",0,0,0,0,0,0,0,0,0
"963",201903,"대광리",0,0,0,0,0,0,0,0,0
"964",201903,"신탄리",0,185,0,0,0,0,0,0,185
"965",201903,"퇴계원",0,0,0,0,0,0,0,975,975
"966",201903,"평내호평",0,0,0,0,0,0,0,32093,32093
"967",201903,"마석",0,0,0,0,0,0,0,1877,1877
"968",201903,"가평",0,0,0,0,0,0,0,30806,30806
"969",201903,"광명",283023,0,0,0,89237,2816,0,0,375076
"970",201904,"안양",0,2,10765,2511,0,0,0,0,13278
"971",201904,"수원",52814,21664,311975,18838,0,0,88076,0,493367
"972",201904,"오산",0,0,4958,2747,0,0,0,0,7705
"973",201904,"서정리",0,0,1096,1451,0,0,0,0,2547
"974",201904,"평택",0,3785,155458,10461,0,0,23210,0,192914
"975",201904,"덕소",0,270,2390,0,0,0,0,0,2660
"976",201904,"양평",0,0,26652,0,0,10528,934,0,38114
"977",201904,"용문",0,0,8757,0,0,0,583,0,9340
"978",201904,"지평",0,0,901,0,0,0,0,0,901
"979",201904,"석불",0,0,49,0,0,0,0,0,49
"980",201904,"일신",0,0,421,0,0,0,0,0,421
"981",201904,"매곡",0,0,471,0,0,0,0,0,471
"982",201904,"양동",0,0,6079,0,0,0,0,0,6079
"983",201904,"삼산",0,0,150,0,0,0,0,0,150
"984",201904,"행신",32051,0,0,0,21936,1549,0,0,55536
"985",201904,"문산",0,139,0,0,0,0,0,0,139
"986",201904,"운천",0,1,0,0,0,0,0,0,1
"987",201904,"임진강",0,142,0,0,0,0,0,0,142
"988",201904,"도라산",0,1791,389,0,0,0,0,0,2180
"989",201904,"의정부",0,572,0,0,0,0,0,0,572
"990",201904,"퇴계원",0,0,0,0,0,0,0,1136,1136
"991",201904,"평내호평",0,269,0,0,0,0,0,30712,30981
"992",201904,"마석",0,355,0,0,0,0,0,1890,2245
"993",201904,"가평",0,0,0,0,0,0,0,38084,38084
"994",201904,"광명",284787,0,0,0,87703,3084,0,0,375574
"995",201905,"안양",0,0,11890,2720,0,0,0,0,14610
"996",201905,"의왕",0,0,1000,0,0,0,0,0,1000
"997",201905,"수원",59740,22478,340209,20121,0,0,96445,0,538993
"998",201905,"오산",0,0,5093,3052,0,0,0,0,8145
"999",201905,"서정리",0,0,1202,1381,0,0,0,0,2583
"1000",201905,"평택",0,4018,171263,10619,0,0,24931,0,210831
"1001",201905,"덕소",0,0,1993,0,0,0,0,0,1993
"1002",201905,"양평",0,0,28547,0,0,13126,1077,0,42750
"1003",201905,"용문",0,0,11211,0,0,0,744,0,11955
"1004",201905,"지평",0,0,1052,0,0,0,0,0,1052
"1005",201905,"석불",0,0,75,0,0,0,0,0,75
"1006",201905,"일신",0,0,580,0,0,0,0,0,580
"1007",201905,"매곡",0,0,569,0,0,0,0,0,569
"1008",201905,"양동",0,0,7120,0,0,0,0,0,7120
"1009",201905,"삼산",0,0,135,0,0,0,0,0,135
"1010",201905,"행신",36347,0,0,0,24343,1639,0,0,62329
"1011",201905,"문산",0,136,0,0,0,0,0,0,136
"1012",201905,"운천",0,2,0,0,0,0,0,0,2
"1013",201905,"임진강",0,90,432,0,0,0,0,0,522
"1014",201905,"도라산",0,2572,0,0,0,0,0,0,2572
"1015",201905,"퇴계원",0,276,0,0,0,0,0,1078,1354
"1016",201905,"평내호평",0,269,0,0,0,0,0,32927,33196
"1017",201905,"마석",0,269,0,0,0,0,0,1861,2130
"1018",201905,"가평",0,0,0,0,0,0,0,42838,42838
"1019",201905,"광명",307182,272,0,0,92663,3368,0,0,403485
"1020",201906,"안양",0,0,11179,2595,0,0,0,0,13774
"1021",201906,"수원",57127,22145,313232,19114,0,0,91223,0,502841
"1022",201906,"오산",0,0,5156,2818,0,0,0,0,7974
"1023",201906,"서정리",0,0,1203,1233,0,0,0,0,2436
"1024",201906,"평택",0,3666,166103,10106,0,0,23347,0,203222
"1025",201906,"덕소",0,269,1876,0,0,0,0,0,2145
"1026",201906,"양평",0,0,28700,0,0,10964,1032,0,40696
"1027",201906,"용문",0,0,9990,0,0,0,544,0,10534
"1028",201906,"지평",0,0,1013,0,0,0,0,0,1013
"1029",201906,"석불",0,0,77,0,0,0,0,0,77
"1030",201906,"일신",0,0,478,0,0,0,0,0,478
"1031",201906,"매곡",0,0,466,0,0,0,0,0,466
"1032",201906,"양동",0,0,6240,0,0,0,0,0,6240
"1033",201906,"삼산",0,0,101,0,0,0,0,0,101
"1034",201906,"행신",34359,0,0,0,23121,1858,0,0,59338
"1035",201906,"문산",0,114,1210,0,0,0,0,0,1324
"1036",201906,"운천",0,1,0,0,0,0,0,0,1
"1037",201906,"임진강",0,213,0,0,0,0,0,0,213
"1038",201906,"도라산",0,2224,0,0,0,0,0,0,2224
"1039",201906,"의정부",0,0,0,0,0,0,0,0,0
"1040",201906,"덕정",0,0,0,0,0,0,0,0,0
"1041",201906,"동두천중앙",0,0,0,0,0,0,0,0,0
"1042",201906,"동두천",0,303,0,0,0,0,0,342,645
"1043",201906,"퇴계원",0,0,0,0,0,0,0,886,886
"1044",201906,"평내호평",0,0,0,0,0,0,0,30833,30833
"1045",201906,"마석",0,0,0,0,0,0,0,1553,1553
"1046",201906,"가평",0,0,0,0,0,0,0,44795,44795
"1047",201906,"광명",296819,0,0,0,90749,3176,0,0,390744
"1048",201907,"안양",0,0,11216,2418,0,0,0,0,13634
"1049",201907,"수원",55768,20304,298790,19113,0,0,85591,0,479566
"1050",201907,"오산",0,0,5354,2807,0,0,0,0,8161
"1051",201907,"서정리",0,0,1180,1184,0,0,0,0,2364
"1052",201907,"평택",0,3472,159790,10051,0,0,21654,0,194967
"1053",201907,"도농",0,0,0,0,0,0,0,0,0
"1054",201907,"덕소",0,292,1481,0,0,0,0,0,1773
"1055",201907,"양평",0,0,27883,0,0,10645,1038,0,39566
"1056",201907,"용문",0,0,10052,0,0,0,599,0,10651
"1057",201907,"지평",0,0,1016,0,0,0,0,0,1016
"1058",201907,"석불",0,0,73,0,0,0,0,0,73
"1059",201907,"일신",0,0,825,0,0,0,0,0,825
"1060",201907,"매곡",0,0,447,0,0,0,0,0,447
"1061",201907,"양동",0,0,6025,0,0,0,0,0,6025
"1062",201907,"삼산",0,0,137,0,0,0,0,0,137
"1063",201907,"행신",34984,0,0,0,22673,1431,0,0,59088
"1064",201907,"문산",0,63,0,0,0,0,0,0,63
"1065",201907,"운천",0,0,0,0,0,0,0,0,0
"1066",201907,"임진강",0,117,0,0,0,0,0,0,117
"1067",201907,"도라산",0,2019,0,0,0,0,0,0,2019
"1068",201907,"의정부",0,303,0,0,0,0,0,0,303
"1069",201907,"퇴계원",0,0,0,0,0,0,0,1145,1145
"1070",201907,"평내호평",0,0,0,0,0,0,0,31374,31374
"1071",201907,"마석",0,0,0,0,0,0,0,1858,1858
"1072",201907,"가평",0,0,0,0,0,0,0,51224,51224
"1073",201907,"광명",286935,0,0,0,90237,6898,0,0,384070
"1074",201908,"안양",0,0,11288,2589,0,0,0,0,13877
"1075",201908,"수원",64459,22519,316646,19545,0,0,96089,0,519258
"1076",201908,"오산",0,0,5001,2883,0,0,0,0,7884
"1077",201908,"서정리",0,0,1260,951,0,0,0,0,2211
"1078",201908,"평택",0,3771,168098,10040,0,0,22979,0,204888
"1079",201908,"덕소",0,247,1685,0,0,0,0,0,1932
"1080",201908,"양평",0,0,30026,0,0,11992,1063,0,43081
"1081",201908,"용문",0,0,11701,0,0,0,731,0,12432
"1082",201908,"지평",0,0,1173,0,0,0,0,0,1173
"1083",201908,"석불",0,0,77,0,0,0,0,0,77
"1084",201908,"일신",0,0,505,0,0,0,0,0,505
"1085",201908,"매곡",0,0,471,0,0,0,0,0,471
"1086",201908,"양동",0,0,6429,0,0,0,0,0,6429
"1087",201908,"삼산",0,0,142,0,0,0,0,0,142
"1088",201908,"행신",38891,0,0,0,25642,1966,0,0,66499
"1089",201908,"문산",0,85,405,0,0,0,0,0,490
"1090",201908,"운천",0,2,0,0,0,0,0,0,2
"1091",201908,"임진강",0,169,0,0,0,0,0,0,169
"1092",201908,"도라산",0,2805,0,0,0,0,0,0,2805
"1093",201908,"의정부",0,303,0,0,0,0,0,0,303
"1094",201908,"퇴계원",0,0,0,0,0,0,0,1093,1093
"1095",201908,"평내호평",0,0,0,0,0,0,0,32430,32430
"1096",201908,"마석",0,0,0,0,0,0,0,1556,1556
"1097",201908,"가평",0,0,0,0,0,0,0,62629,62629
"1098",201908,"광명",310479,0,0,0,93510,3285,0,0,407274
"1099",201909,"안양",0,0,11339,2642,0,0,0,0,13981
"1100",201909,"수원",60280,22715,322966,18935,0,0,92464,0,517360
"1101",201909,"오산",0,0,4986,2681,0,0,0,0,7667
"1102",201909,"서정리",0,0,1139,1243,0,0,0,0,2382
"1103",201909,"평택",0,3636,165929,9980,0,0,23327,0,202872
"1104",201909,"도농",0,0,0,0,0,0,0,0,0
"1105",201909,"덕소",0,538,2079,0,0,0,0,0,2617
"1106",201909,"양평",0,0,25726,0,0,11003,961,0,37690
"1107",201909,"용문",0,0,10132,0,0,0,597,0,10729
"1108",201909,"지평",0,0,959,0,0,0,0,0,959
"1109",201909,"석불",0,0,70,0,0,0,0,0,70
"1110",201909,"일신",0,0,542,0,0,0,0,0,542
"1111",201909,"매곡",0,0,426,0,0,0,0,0,426
"1112",201909,"양동",0,0,6413,0,0,0,0,0,6413
"1113",201909,"삼산",0,0,152,0,0,0,0,0,152
"1114",201909,"행신",38650,0,0,0,24722,1124,0,0,64496
"1115",201909,"문산",0,86,401,0,0,0,0,0,487
"1116",201909,"운천",0,1,0,0,0,0,0,0,1
"1117",201909,"임진강",0,81,0,0,0,0,0,0,81
"1118",201909,"도라산",0,1451,0,0,0,0,0,0,1451
"1119",201909,"의정부",0,303,0,0,0,0,0,0,303
"1120",201909,"퇴계원",0,0,0,0,0,0,0,1100,1100
"1121",201909,"평내호평",0,0,0,0,0,0,0,31726,31726
"1122",201909,"마석",0,0,430,0,0,0,0,1546,1976
"1123",201909,"가평",0,0,0,0,0,0,0,36181,36181
"1124",201909,"광명",301192,0,0,0,91265,3002,0,0,395459
"1125",201910,"안양",0,0,12732,2699,0,0,0,0,15431
"1126",201910,"수원",53809,22235,316071,19466,0,0,96805,0,508386
"1127",201910,"오산",0,0,4840,2756,0,0,0,0,7596
"1128",201910,"서정리",0,0,1229,1379,0,0,0,0,2608
"1129",201910,"평택",0,3691,168270,10358,0,0,24427,0,206746
"1130",201910,"덕소",0,0,1703,0,0,0,0,0,1703
"1131",201910,"양수",0,0,0,0,0,0,0,0,0
"1132",201910,"양평",0,0,27795,0,0,11864,979,0,40638
"1133",201910,"용문",0,0,11217,0,0,0,575,0,11792
"1134",201910,"지평",0,0,997,0,0,0,0,0,997
"1135",201910,"석불",0,0,65,0,0,0,0,0,65
"1136",201910,"일신",0,0,476,0,0,0,0,0,476
"1137",201910,"매곡",0,0,499,0,0,0,0,0,499
"1138",201910,"양동",0,0,6481,0,0,0,0,0,6481
"1139",201910,"삼산",0,0,137,0,0,0,0,0,137
"1140",201910,"중동",0,0,442,0,0,0,0,0,442
"1141",201910,"행신",39655,0,0,0,23851,0,0,0,63506
"1142",201910,"문산",0,0,0,0,0,0,0,0,0
"1143",201910,"운천",0,0,0,0,0,0,0,0,0
"1144",201910,"임진강",0,0,0,0,0,0,0,0,0
"1145",201910,"도라산",0,8,0,0,0,0,0,0,8
"1146",201910,"퇴계원",0,0,0,0,0,0,0,1137,1137
"1147",201910,"평내호평",0,0,0,0,0,0,0,32481,32481
"1148",201910,"마석",0,0,0,0,0,0,0,1762,1762
"1149",201910,"가평",0,0,389,0,0,0,0,48870,49259
"1150",201910,"광명",310455,0,0,0,91450,3443,0,0,405348
"1151",201911,"안양",0,0,10593,2475,0,0,0,0,13068
"1152",201911,"수원",51729,20710,299547,18857,0,0,96849,0,487692
"1153",201911,"오산",0,0,4631,2699,0,0,0,0,7330
"1154",201911,"서정리",0,0,1157,1295,0,0,0,0,2452
"1155",201911,"평택",0,3502,159581,10060,0,0,24900,0,198043
"1156",201911,"덕소",0,0,2039,0,0,0,0,0,2039
"1157",201911,"양평",0,0,26693,0,0,11509,875,0,39077
"1158",201911,"용문",0,0,9897,0,0,0,563,0,10460
"1159",201911,"지평",0,0,993,0,0,0,0,0,993
"1160",201911,"석불",0,0,38,0,0,0,0,0,38
"1161",201911,"일신",0,0,396,0,0,0,0,0,396
"1162",201911,"매곡",0,0,442,0,0,0,0,0,442
"1163",201911,"양동",0,0,5836,0,0,0,0,0,5836
"1164",201911,"삼산",0,0,138,0,0,0,0,0,138
"1165",201911,"행신",38813,0,0,0,22108,0,0,0,60921
"1166",201911,"의정부",0,713,0,0,0,0,0,0,713
"1167",201911,"퇴계원",0,0,0,0,0,0,0,1075,1075
"1168",201911,"평내호평",0,0,0,0,0,0,0,29925,29925
"1169",201911,"마석",0,0,0,0,0,0,0,1469,1469
"1170",201911,"가평",0,0,0,0,0,0,0,41608,41608
"1171",201911,"광명",312423,0,0,0,88596,2597,0,0,403616
"1172",201912,"안양",0,0,11378,2507,0,0,0,0,13885
"1173",201912,"수원",60054,22032,323093,20036,0,0,99247,0,524462
"1174",201912,"오산",0,0,5219,2890,0,0,0,0,8109
"1175",201912,"서정리",0,0,1313,1113,0,0,0,0,2426
"1176",201912,"평택",0,3916,178299,11094,0,0,25334,0,218643
"1177",201912,"도농",0,0,0,0,0,0,0,0,0
"1178",201912,"덕소",0,0,2129,0,0,0,0,0,2129
"1179",201912,"양평",0,0,28958,0,0,11177,1119,0,41254
"1180",201912,"용문",0,0,9984,0,0,0,437,0,10421
"1181",201912,"지평",0,0,1013,0,0,0,0,0,1013
"1182",201912,"석불",0,0,45,0,0,0,0,0,45
"1183",201912,"일신",0,0,308,0,0,0,0,0,308
"1184",201912,"매곡",0,0,306,0,0,0,0,0,306
"1185",201912,"양동",0,0,5878,0,0,0,0,0,5878
"1186",201912,"삼산",0,0,141,0,0,0,0,0,141
"1187",201912,"행신",42613,0,0,0,24852,0,0,0,67465
"1188",201912,"의정부",0,0,389,0,0,0,0,0,389
"1189",201912,"퇴계원",0,0,0,0,0,0,0,1187,1187
"1190",201912,"평내호평",0,0,0,0,0,0,0,32856,32856
"1191",201912,"마석",0,0,0,0,0,0,0,1601,1601
"1192",201912,"가평",0,0,389,0,0,0,0,31804,32193
"1193",201912,"광명",325953,0,0,0,98691,3726,0,0,428370
"1194",202001,"안양",0,0,10766,1631,0,0,0,0,12397
"1195",202001,"수원",65380,21910,289072,16630,0,0,94396,0,487388
"1196",202001,"오산",0,0,4762,1679,0,0,0,0,6441
"1197",202001,"서정리",0,0,1259,339,0,0,0,0,1598
"1198",202001,"평택",0,3541,152665,8393,0,0,23174,0,187773
"1199",202001,"도농",0,0,0,0,0,0,0,0,0
"1200",202001,"덕소",0,0,1403,0,0,0,0,0,1403
"1201",202001,"양평",0,0,25114,0,0,10705,842,0,36661
"1202",202001,"용문",0,0,9263,0,0,0,437,0,9700
"1203",202001,"지평",0,0,1030,0,0,0,0,0,1030
"1204",202001,"석불",0,0,52,0,0,0,0,0,52
"1205",202001,"일신",0,0,294,0,0,0,0,0,294
"1206",202001,"매곡",0,0,321,0,0,0,0,0,321
"1207",202001,"양동",0,0,5456,0,0,0,0,0,5456
"1208",202001,"삼산",0,0,126,0,0,0,0,0,126
"1209",202001,"행신",45150,0,0,0,27551,0,0,0,72701
"1210",202001,"의정부",0,0,0,0,0,0,0,0,0
"1211",202001,"덕정",0,0,0,0,0,0,0,0,0
"1212",202001,"동두천중앙",0,0,0,0,0,0,0,0,0
"1213",202001,"동두천",0,0,298,0,0,0,0,0,298
"1214",202001,"퇴계원",0,0,0,0,0,0,0,1027,1027
"1215",202001,"평내호평",0,0,0,0,0,0,0,30614,30614
"1216",202001,"마석",0,0,0,0,0,0,0,1497,1497
"1217",202001,"가평",0,0,0,0,0,0,0,28614,28614
"1218",202001,"광명",326562,0,0,0,97391,3539,0,0,427492
"1219",202002,"안양",0,0,7519,1510,0,0,0,0,9029
"1220",202002,"수원",32911,10479,189169,8021,0,0,53335,0,293915
"1221",202002,"오산",0,0,3466,1853,0,0,0,0,5319
"1222",202002,"서정리",0,0,1120,489,0,0,0,0,1609
"1223",202002,"평택",0,1810,101330,4437,0,0,13948,0,121525
"1224",202002,"덕소",0,0,1017,0,0,0,0,0,1017
"1225",202002,"양평",0,0,15906,0,0,6441,496,0,22843
"1226",202002,"용문",0,0,5828,0,0,0,277,0,6105
"1227",202002,"지평",0,0,678,0,0,0,0,0,678
"1228",202002,"석불",0,0,40,0,0,0,0,0,40
"1229",202002,"일신",0,0,227,0,0,0,0,0,227
"1230",202002,"매곡",0,0,210,0,0,0,0,0,210
"1231",202002,"양동",0,0,3215,0,0,0,0,0,3215
"1232",202002,"삼산",0,0,113,0,0,0,0,0,113
"1233",202002,"행신",22202,0,0,0,15825,0,0,0,38027
"1234",202002,"퇴계원",0,0,0,0,0,0,0,951,951
"1235",202002,"평내호평",0,0,0,0,0,0,0,22268,22268
"1236",202002,"마석",0,0,0,0,0,0,0,1291,1291
"1237",202002,"가평",0,0,0,0,0,0,0,19318,19318
"1238",202002,"광명",174560,0,0,0,62485,1994,0,0,239039
"1239",202003,"안양",0,0,6104,765,0,0,0,0,6869
"1240",202003,"수원",13149,6037,138182,2251,0,0,33383,0,193002
"1241",202003,"오산",0,0,3019,1306,0,0,0,0,4325
"1242",202003,"서정리",0,0,883,449,0,0,0,0,1332
"1243",202003,"평택",0,1324,72674,1465,0,0,9097,0,84560
"1244",202003,"덕소",0,0,443,309,0,0,0,0,752
"1245",202003,"양평",0,0,8687,2748,0,4695,427,0,16557
"1246",202003,"용문",0,0,3334,730,0,0,169,0,4233
"1247",202003,"지평",0,0,231,221,0,0,0,0,452
"1248",202003,"석불",0,0,26,14,0,0,0,0,40
"1249",202003,"일신",0,0,101,97,0,0,0,0,198
"1250",202003,"매곡",0,0,88,95,0,0,0,0,183
"1251",202003,"양동",0,0,1436,731,0,0,0,0,2167
"1252",202003,"삼산",0,0,40,30,0,0,0,0,70
"1253",202003,"행신",10818,0,0,0,7299,2164,0,0,20281
"1254",202003,"퇴계원",0,0,0,0,0,0,0,886,886
"1255",202003,"평내호평",0,0,0,0,0,0,0,17430,17430
"1256",202003,"마석",0,0,0,0,0,0,0,1270,1270
"1257",202003,"가평",0,0,0,0,0,0,0,10470,10470
"1258",202003,"광명",87872,0,0,0,34914,1934,0,0,124720
"1259",202004,"안양",0,0,7136,878,0,0,0,0,8014
"1260",202004,"수원",19676,8173,173406,2809,0,0,43440,0,247504
"1261",202004,"오산",0,0,3442,1474,0,0,0,0,4916
"1262",202004,"서정리",0,0,1000,515,0,0,0,0,1515
"1263",202004,"평택",0,1591,86541,1547,0,0,11086,0,100765
"1264",202004,"덕소",0,0,535,506,0,0,0,0,1041
"1265",202004,"양평",0,0,10152,4126,0,6054,587,0,20919
"1266",202004,"용문",0,0,4393,953,0,0,313,0,5659
"1267",202004,"지평",0,0,279,267,0,0,0,0,546
"1268",202004,"석불",0,0,23,25,0,0,0,0,48
"1269",202004,"일신",0,0,109,193,0,0,0,0,302
"1270",202004,"매곡",0,0,119,131,0,0,0,0,250
"1271",202004,"양동",0,0,1996,1464,0,0,0,0,3460
"1272",202004,"삼산",0,0,77,51,0,0,0,0,128
"1273",202004,"행신",16441,0,0,0,10435,2722,0,0,29598
"1274",202004,"퇴계원",0,0,0,0,0,0,0,816,816
"1275",202004,"평내호평",0,0,0,0,0,0,0,19315,19315
"1276",202004,"마석",0,0,0,0,0,0,0,1321,1321
"1277",202004,"가평",0,0,0,0,0,0,0,15503,15503
"1278",202004,"광명",127502,0,0,0,47120,2253,0,0,176875
"1279",202005,"안양",0,0,8779,702,0,0,0,0,9481
"1280",202005,"수원",34684,11962,217326,2452,0,0,63539,0,329963
"1281",202005,"오산",0,0,3944,1283,0,0,0,0,5227
"1282",202005,"서정리",0,0,1122,375,0,0,0,0,1497
"1283",202005,"평택",0,2228,110544,1423,0,0,16059,0,130254
"1284",202005,"덕소",0,0,711,662,0,0,0,0,1373
"1285",202005,"양평",0,0,12304,5655,0,8789,675,0,27423
"1286",202005,"용문",0,0,5664,1319,0,0,399,0,7382
"1287",202005,"지평",0,0,278,434,0,0,0,0,712
"1288",202005,"석불",0,0,53,40,0,0,0,0,93
"1289",202005,"일신",0,0,169,284,0,0,0,0,453
"1290",202005,"매곡",0,0,106,218,0,0,0,0,324
"1291",202005,"양동",0,0,2546,2117,0,0,0,0,4663
"1292",202005,"삼산",0,0,89,72,0,0,0,0,161
"1293",202005,"행신",26781,0,0,0,15837,3795,0,0,46413
"1294",202005,"퇴계원",0,0,0,0,0,0,0,869,869
"1295",202005,"평내호평",0,0,0,0,0,0,0,22680,22680
"1296",202005,"마석",0,0,0,0,0,0,0,1453,1453
"1297",202005,"가평",0,0,0,0,0,0,0,22399,22399
"1298",202005,"광명",187316,0,0,0,68166,2896,0,0,258378
"1299",202006,"안양",0,0,8700,0,0,0,0,0,8700
"1300",202006,"수원",34642,11346,209188,0,0,0,59756,0,314932
"1301",202006,"오산",0,0,4220,0,0,0,0,0,4220
"1302",202006,"서정리",0,0,1164,0,0,0,0,0,1164
"1303",202006,"평택",0,2286,107324,0,0,0,15840,0,125450
"1304",202006,"덕소",0,0,812,520,0,0,0,0,1332
"1305",202006,"양평",0,0,13132,4217,0,8773,628,0,26750
"1306",202006,"용문",0,0,5823,1206,0,0,504,0,7533
"1307",202006,"지평",0,0,338,360,0,0,0,0,698
"1308",202006,"석불",0,0,67,33,0,0,0,0,100
"1309",202006,"일신",0,0,187,150,0,0,0,0,337
"1310",202006,"매곡",0,0,138,163,0,0,0,0,301
"1311",202006,"양동",0,0,2679,1267,0,0,0,0,3946
"1312",202006,"삼산",0,0,101,31,0,0,0,0,132
"1313",202006,"행신",25608,0,0,0,14551,3447,0,0,43606
"1314",202006,"퇴계원",0,0,0,0,0,0,0,1004,1004
"1315",202006,"평내호평",0,0,0,0,0,0,0,22955,22955
"1316",202006,"마석",0,0,0,0,0,0,0,1621,1621
"1317",202006,"가평",0,0,0,0,0,0,0,22723,22723
"1318",202006,"광명",188723,0,0,0,64888,2465,0,0,256076
